series,mass,noq_error
FOODS_3_451,1191.0,1149.2709876407723
FOODS_3_452,493.0,497.01208828108236
FOODS_3_454,5508.0,4888.676316973162
FOODS_3_455,7396.0,3142.3902394586576
FOODS_3_457,553.0,529.115942327803
FOODS_3_458,11122.0,3618.8460548809376
FOODS_3_459,3035.0,1676.8032886412802
FOODS_3_460,2896.0,1673.8172785769661
FOODS_3_463,921.0,830.4644570306867
FOODS_3_464,876.0,726.3316557939894
FOODS_3_466,361.0,356.85711303648117
FOODS_3_467,1075.0,897.3520526699083
FOODS_3_468,3299.0,2074.247849573598
FOODS_3_469,4042.0,2081.752215208138
FOODS_3_472,342.0,341.50642358388626
FOODS_3_474,4867.0,2756.7000932363535
FOODS_3_478,821.0,806.5445634306981
FOODS_3_479,1954.0,1476.9936042503468
FOODS_3_480,878.0,815.4492395751255
FOODS_3_484,486.0,490.01049042283404
FOODS_3_486,453.0,454.0225167755891
FOODS_3_488,1155.0,965.7997630129929
FOODS_3_489,2480.0,1563.9382937640578
FOODS_3_490,760.0,711.1255449303137
FOODS_3_491,11020.0,5630.490743096428
FOODS_3_492,1135.0,902.5534808262933
FOODS_3_493,1269.0,950.0533913464717
FOODS_3_494,760.0,701.5028949835048
FOODS_3_495,2869.0,1705.7161084516106
FOODS_3_496,1748.0,1243.4012066189748
FOODS_3_497,1313.0,1052.8672153058517
FOODS_3_502,1772.0,1247.2831146233223
FOODS_3_503,6343.0,2609.3642352413513
FOODS_3_504,1793.0,1260.402630760558
FOODS_3_506,336.0,336.5541347456885
FOODS_3_507,380.0,380.9506347616583
FOODS_3_508,1626.0,1229.2406194200641
FOODS_3_509,1330.0,1028.770438478959
FOODS_3_510,632.0,596.3507110934571
FOODS_3_511,10391.0,3537.626730911023
FOODS_3_512,276.0,277.4256306389756
FOODS_3_514,1984.0,1339.4135952042175
FOODS_3_516,12711.0,4715.911727642209
FOODS_3_518,867.0,760.2752784558649
FOODS_3_519,2992.0,2416.811933944616
FOODS_3_521,532.0,532.3849641264882
FOODS_3_523,3211.0,1827.1667440689214
FOODS_3_524,5137.0,3325.4200838754414
FOODS_3_525,2584.0,1854.7994184304907
FOODS_3_526,4219.0,2426.6562333393927
FOODS_3_527,513.0,502.78598494495196
FOODS_3_528,616.0,599.9664207253305
FOODS_3_529,745.0,667.6831437784944
FOODS_3_530,5572.0,2269.807482281606
FOODS_3_531,647.0,623.427148360732
FOODS_3_532,3619.0,1791.7924385022689
FOODS_3_533,1706.0,1217.4282113998925
FOODS_3_534,1914.0,1425.8088820608214
FOODS_3_536,1180.0,957.6466168969907
FOODS_3_537,1233.0,1054.7411753916895
FOODS_3_538,1063.0,874.9910703255156
FOODS_3_541,6415.0,4558.475173018825
FOODS_3_542,1010.0,887.8272850836033
FOODS_3_543,445.0,434.24335056330557
FOODS_3_547,8009.0,6613.814909582083
FOODS_3_548,271.0,272.0043634213329
FOODS_3_549,323.0,325.96009960254565
FOODS_3_550,708.0,693.31179780487
FOODS_3_551,1327.0,1031.0717140076729
FOODS_3_552,1989.0,1412.0698049924363
FOODS_3_553,935.0,806.5035069557333
FOODS_3_554,315.0,319.4476056107607
FOODS_3_558,112.0,110.91219942267323
FOODS_3_559,968.0,828.4321650119539
FOODS_3_560,1659.0,1199.998654791784
FOODS_3_561,3938.0,2388.6254046325384
FOODS_3_562,3039.0,1760.2299362933795
FOODS_3_564,730.0,722.0399789278392
FOODS_3_565,2033.0,1410.131535358499
FOODS_3_567,543.0,539.3876313430463
FOODS_3_568,2721.0,2098.1888659360934
FOODS_3_569,1572.0,1138.1122002885604
FOODS_3_570,4617.0,2272.9387827091573
FOODS_3_571,567.0,546.9915645889184
FOODS_3_572,8142.0,3753.0199797548694
FOODS_3_574,4368.0,1926.265932054145
FOODS_3_576,714.0,694.5182399408667
FOODS_3_577,526.0,449.8356454596243
FOODS_3_579,675.0,636.9844089100424
FOODS_3_581,828.0,768.3523204256306
FOODS_3_585,1206.0,1045.7413480603932
FOODS_3_588,1619.0,1225.5111185869307
FOODS_3_589,634.0,481.0450133975296
FOODS_3_590,1256.0,925.0265424776275
FOODS_3_591,797.0,719.4916989647933
FOODS_3_593,677.0,642.2722305729297
FOODS_3_594,2802.0,2105.830538094026
FOODS_3_597,331.0,334.208601427313
FOODS_3_599,1843.0,1333.9906680771949
FOODS_3_600,311.0,291.40445244986677
FOODS_3_601,252.0,251.20994447913924
FOODS_3_602,1065.0,846.2259071458554
FOODS_3_603,3284.0,2579.193052584888
FOODS_3_604,1725.0,1284.5840748833368
FOODS_3_605,741.0,600.5486035619668
FOODS_3_608,821.0,777.292563226922
FOODS_3_609,1977.0,1334.0700209873069
FOODS_3_611,1630.0,1238.3182293505886
FOODS_3_612,877.0,793.6778893839439
FOODS_3_615,1287.0,1016.7461680136875
FOODS_3_616,1594.0,1258.8847139860354
FOODS_3_617,2416.0,1558.1452558357105
FOODS_3_619,335.0,328.59612914026053
FOODS_3_620,908.0,803.5366503028715
FOODS_3_621,1682.0,1309.2847416130396
FOODS_3_622,527.0,536.2265343097382
FOODS_3_623,486.0,486.02904997045357
FOODS_3_624,1077.0,1054.5887086273945
FOODS_3_626,444.0,433.04012564518007
FOODS_3_627,688.0,622.8813974525585
FOODS_3_630,114.0,115.07268682857965
FOODS_3_631,1159.0,925.5657011683544
FOODS_3_632,1767.0,1231.6833186121214
FOODS_3_635,7814.0,5323.97732324467
FOODS_3_636,4214.0,2384.7218431375954
FOODS_3_640,1715.0,1251.0938820578308
FOODS_3_643,976.0,955.4026665875857
FOODS_3_644,2191.0,1180.7996189349499
FOODS_3_646,999.0,765.6929616057578
FOODS_3_647,405.0,346.9089642293671
FOODS_3_650,1201.0,1089.546586049349
FOODS_3_651,2029.0,1512.0749459244548
FOODS_3_652,5556.0,2531.5584933091272
FOODS_3_653,1849.0,1289.3093610346546
FOODS_3_654,5394.0,2465.180150574905
FOODS_3_657,1583.0,1163.9202769678345
FOODS_3_658,652.0,621.9814185252719
FOODS_3_661,4631.0,2118.53145038983
FOODS_3_662,565.0,549.1301011881927
FOODS_3_663,1108.0,980.6011152074574
FOODS_3_664,4393.0,2570.119018501091
FOODS_3_665,1733.0,1163.8962371034409
FOODS_3_670,396.0,374.04897951737865
FOODS_3_673,918.0,817.4143108028319
FOODS_3_674,1966.0,1359.913451335722
FOODS_3_675,1624.0,1395.8324774123084
FOODS_3_677,683.0,671.9735069056088
FOODS_3_678,1860.0,1295.8603506123377
FOODS_3_682,9861.0,4174.98873483234
FOODS_3_683,2975.0,1717.3373683170532
FOODS_3_684,1442.0,1206.147268177016
FOODS_3_685,2072.0,1478.4597416408744
FOODS_3_687,797.0,769.5157232451966
FOODS_3_692,3996.0,2736.8225265118253
FOODS_3_694,21936.0,4898.113156860272
FOODS_3_695,5122.0,2481.6065264619006
FOODS_3_697,7402.0,2958.2797722508426
FOODS_3_698,2043.0,1493.7608861076649
FOODS_3_700,482.0,416.75287605538506
FOODS_3_701,1183.0,1024.6281341779556
FOODS_3_703,849.0,761.59060073911
FOODS_3_705,863.0,816.9413612663817
FOODS_3_706,2973.0,1723.5379052663923
FOODS_3_708,1258.0,989.8164644099176
FOODS_3_709,1427.0,1116.9019162766049
FOODS_3_711,8056.0,6940.5487200076905
FOODS_3_713,260.0,260.0185418398787
FOODS_3_717,564.0,556.2498689981261
FOODS_3_718,1055.0,909.4776983271105
FOODS_3_719,920.0,827.8033363981768
FOODS_3_720,532.0,538.7780962322801
FOODS_3_723,20738.0,10488.907446907704
FOODS_3_724,508.0,486.99758264741007
FOODS_3_725,2806.0,1641.8657167364454
FOODS_3_726,556.0,512.0597121884094
FOODS_3_727,2400.0,1414.542316912425
FOODS_3_729,1059.0,962.5808927873393
FOODS_3_730,1623.0,1086.2519109279974
FOODS_3_732,59.0,58.9487138231404
FOODS_3_733,814.0,733.023109342661
FOODS_3_734,5520.0,2568.845966104508
FOODS_3_735,917.0,757.8791500375957
FOODS_3_736,282.0,282.24924821244787
FOODS_3_737,205.0,205.00090871764647
FOODS_3_738,3810.0,2451.8668188386605
FOODS_3_739,13978.0,4966.699941711198
FOODS_3_741,5908.0,3154.631714604018
FOODS_3_742,1775.0,1316.0518007936266
FOODS_3_744,7809.0,2820.746130520359
FOODS_3_745,50.0,50.92785801683872
FOODS_3_746,4187.0,1804.1197512100864
FOODS_3_747,3034.0,2309.412404749094
FOODS_3_749,780.0,750.6702146956134
FOODS_3_751,957.0,839.4920355281623
FOODS_3_753,2753.0,1583.7953865492705
FOODS_3_754,336.0,335.9591956191229
FOODS_3_755,4924.0,2757.7349180121405
FOODS_3_756,8256.0,2913.289103163726
FOODS_3_757,2923.0,2013.0924559443504
FOODS_3_758,433.0,434.94771560013356
FOODS_3_759,1172.0,964.5808738147047
FOODS_3_760,8917.0,3507.608086204553
FOODS_3_761,1099.0,894.5236532560187
FOODS_3_763,312.0,312.73561880445004
FOODS_3_764,7375.0,3369.573122756905
FOODS_3_765,1138.0,927.1288827061695
FOODS_3_766,609.0,563.4677087634824
FOODS_3_768,2773.0,1614.2909504652957
FOODS_3_769,3967.0,2368.2843568285452
FOODS_3_771,593.0,456.42962866878327
FOODS_3_772,3044.0,1696.9678503308494
FOODS_3_773,577.0,560.9468847359733
FOODS_3_774,810.0,713.2416561789606
FOODS_3_776,2004.0,1248.2459355497838
FOODS_3_777,848.0,834.4881285569328
FOODS_3_780,1460.0,995.4052741404182
FOODS_3_781,480.0,483.4691342335028
FOODS_3_782,4293.0,2223.962982623425
FOODS_3_784,798.0,782.6985714436572
FOODS_3_787,1631.0,1229.873069498714
FOODS_3_789,8083.0,3729.4743913657794
FOODS_3_790,200.0,200.54416450444708
FOODS_3_791,928.0,890.07195261666
FOODS_3_795,4451.0,2074.6141778229285
FOODS_3_797,1554.0,1008.4587523996711
FOODS_3_798,488.0,482.74226680745653
FOODS_3_799,189.0,188.56898689320982
FOODS_3_800,7326.0,3887.237552967175
FOODS_3_801,4348.0,2744.296297030655
FOODS_3_802,360.0,358.9815776851202
FOODS_3_803,2293.0,1875.9109088757034
FOODS_3_804,13230.0,6229.185320761388
FOODS_3_805,1793.0,1336.1884436699077
FOODS_3_807,4139.0,2457.7986228040404
FOODS_3_808,8721.0,5861.010641362558
FOODS_3_811,15491.0,7459.639851966442
FOODS_3_812,2204.0,1695.6925263777048
FOODS_3_813,1265.0,1044.4771541219172
FOODS_3_814,2169.0,1558.789000666336
FOODS_3_816,4977.0,4216.071704078253
FOODS_3_818,3509.0,2055.159560278404
FOODS_3_819,1695.0,1264.4845902593697
FOODS_3_820,2231.0,1382.0665729705668
FOODS_3_821,856.0,791.0734684652556
FOODS_3_824,146.0,149.81458509921052
FOODS_3_826,1456.0,1238.3868577916949
FOODS_3_827,3193.0,2312.712710995637
HOBBIES_1_005,1184.0,977.0800884670015
HOBBIES_1_006,907.0,870.7673320568865
HOBBIES_1_008,4692.0,3951.8309043693002
HOBBIES_1_010,549.0,561.1803930209904
HOBBIES_1_013,370.0,372.0578057163034
HOBBIES_1_014,2978.0,2243.333740482495
HOBBIES_1_016,3771.0,2904.3847431129047
HOBBIES_1_018,175.0,174.9886173715047
HOBBIES_1_021,491.0,480.58293905640926
HOBBIES_1_023,1100.0,915.3337264873919
HOBBIES_1_024,273.0,273.0077514528009
HOBBIES_1_026,426.0,435.4020849480662
HOBBIES_1_027,337.0,335.22270814577286
HOBBIES_1_028,468.0,463.33979168698494
HOBBIES_1_030,3150.0,2669.6799782133826
HOBBIES_1_031,320.0,322.05839059292623
HOBBIES_1_032,4044.0,3446.6443029307625
HOBBIES_1_034,546.0,552.5702956112577
HOBBIES_1_036,584.0,582.0284580390662
HOBBIES_1_038,346.0,345.484310336443
HOBBIES_1_041,261.0,266.67138839704046
HOBBIES_1_044,406.0,407.00384059523265
HOBBIES_1_046,585.0,556.0823614716115
HOBBIES_1_047,617.0,614.8131695903095
HOBBIES_1_048,8442.0,5521.206142412488
HOBBIES_1_049,439.0,433.55424181988036
HOBBIES_1_051,241.0,241.47624361429834
HOBBIES_1_052,100.0,100.0
HOBBIES_1_054,153.0,153.2977678653487
HOBBIES_1_056,2221.0,1634.3084373799168
HOBBIES_1_058,212.0,212.034238087612
HOBBIES_1_061,361.0,357.93188745198137
HOBBIES_1_063,302.0,302.068472264193
HOBBIES_1_064,1570.0,1046.2520593976012
HOBBIES_1_065,132.0,132.05696473310618
HOBBIES_1_066,511.0,520.3244514855515
HOBBIES_1_070,122.0,122.0
HOBBIES_1_073,748.0,707.2236227359906
HOBBIES_1_074,1373.0,1104.7900007714393
HOBBIES_1_077,383.0,383.71991978730654
HOBBIES_1_078,888.0,778.6457949844205
HOBBIES_1_080,2316.0,2118.785165611627
HOBBIES_1_081,598.0,553.9006289587035
HOBBIES_1_083,389.0,386.7149116145368
HOBBIES_1_085,703.0,634.2495874725165
HOBBIES_1_086,870.0,744.3709914435639
HOBBIES_1_087,64.0,63.29496242546748
HOBBIES_1_090,2277.0,2139.5424730072396
HOBBIES_1_091,737.0,740.1775885358574
HOBBIES_1_092,398.0,398.92886888005074
HOBBIES_1_095,290.0,289.8883508159878
HOBBIES_1_098,1034.0,852.2623785200549
HOBBIES_1_099,1246.0,958.3260702976266
HOBBIES_1_102,211.0,211.0422700859166
HOBBIES_1_104,398.0,395.96686790014076
HOBBIES_1_105,661.0,638.6835681220341
HOBBIES_1_106,371.0,370.9077017999438
HOBBIES_1_108,1028.0,845.6347909438317
HOBBIES_1_109,352.0,350.0295613426464
HOBBIES_1_110,170.0,170.2039494587047
HOBBIES_1_112,46.0,46.06817091749353
HOBBIES_1_113,269.0,269.1931600769327
HOBBIES_1_114,189.0,189.0
HOBBIES_1_116,515.0,489.70166452895904
HOBBIES_1_118,211.0,210.02564323856592
HOBBIES_1_119,724.0,730.1466955021941
HOBBIES_1_124,734.0,687.2631175118754
HOBBIES_1_126,526.0,481.14654506486636
HOBBIES_1_127,516.0,520.180172711379
HOBBIES_1_129,771.0,722.6025294865436
HOBBIES_1_130,609.0,600.4613904032294
HOBBIES_1_132,1015.0,865.3010773472973
HOBBIES_1_133,17.0,16.962101492065464
HOBBIES_1_134,3287.0,2276.926373796538
HOBBIES_1_136,124.0,124.00799422934472
HOBBIES_1_139,951.0,832.8711428385395
HOBBIES_1_141,1498.0,1064.4966871992037
HOBBIES_1_143,391.0,390.31811328182323
HOBBIES_1_144,436.0,434.8424244492067
HOBBIES_1_146,520.0,497.55839741828447
HOBBIES_1_147,2927.0,1624.7793843631669
HOBBIES_1_148,1419.0,1040.205097545541
HOBBIES_1_150,763.0,770.04773297874
HOBBIES_1_151,596.0,598.6128876807843
HOBBIES_1_152,500.0,494.1348145618679
HOBBIES_1_154,1295.0,1020.6982378114934
HOBBIES_1_157,501.0,505.5170707636099
HOBBIES_1_158,6584.0,2475.42444722217
HOBBIES_1_159,628.0,604.4914817839189
HOBBIES_1_162,142.0,141.99004298096426
HOBBIES_1_163,238.0,238.0010209511383
HOBBIES_1_164,829.0,687.3003746003484
HOBBIES_1_165,158.0,158.00106123360192
HOBBIES_1_167,1703.0,1559.214438734099
HOBBIES_1_168,837.0,789.9769631095055
HOBBIES_1_169,3288.0,2936.593407272573
HOBBIES_1_170,165.0,165.2535752716718
HOBBIES_1_173,601.0,559.1889843907721
HOBBIES_1_174,124.0,124.00081317804515
HOBBIES_1_178,5059.0,4340.667450253664
HOBBIES_1_185,447.0,441.1069286666303
HOBBIES_1_187,363.0,365.6071648309014
HOBBIES_1_188,221.0,221.03108224060537
HOBBIES_1_192,64.0,64.0
HOBBIES_1_195,441.0,438.63052382097413
HOBBIES_1_197,168.0,168.05162453866018
HOBBIES_1_198,734.0,676.062130246299
HOBBIES_1_200,634.0,576.7151094083108
HOBBIES_1_202,572.0,574.1186166242667
HOBBIES_1_204,1337.0,1079.98927339518
HOBBIES_1_206,938.0,797.270667982032
HOBBIES_1_207,331.0,331.4408443564349
HOBBIES_1_208,689.0,641.3542449639662
HOBBIES_1_211,2147.0,1621.1123697320058
HOBBIES_1_216,426.0,423.45452128153687
HOBBIES_1_217,155.0,155.18361528927815
HOBBIES_1_218,188.0,188.05049283474045
HOBBIES_1_219,215.0,215.0
HOBBIES_1_220,453.0,450.73059756264786
HOBBIES_1_224,278.0,275.3297950849021
HOBBIES_1_225,364.0,363.75199152045195
HOBBIES_1_227,208.0,208.01849284686034
HOBBIES_1_229,266.0,266.0004725617352
HOBBIES_1_230,139.0,139.0010393792154
HOBBIES_1_231,763.0,677.4840631175479
HOBBIES_1_232,1626.0,1632.730909210821
HOBBIES_1_233,3993.0,3075.3269257822835
HOBBIES_1_234,7344.0,6853.690514661814
HOBBIES_1_238,422.0,425.0289249638389
HOBBIES_1_239,363.0,363.14305433394185
HOBBIES_1_242,916.0,850.5547812484865
HOBBIES_1_243,286.0,285.858712485992
HOBBIES_1_244,4108.0,3137.1763853585976
HOBBIES_1_245,186.0,186.19052288342243
HOBBIES_1_246,370.0,369.83051944957526
HOBBIES_1_247,867.0,736.1046358286214
HOBBIES_1_248,1460.0,1085.731446199869
HOBBIES_1_249,786.0,702.9462593193334
HOBBIES_1_250,179.0,179.00041580959729
HOBBIES_1_252,1994.0,1762.4038086069036
HOBBIES_1_253,441.0,441.19100371182213
HOBBIES_1_254,6551.0,4665.060437796205
HOBBIES_1_257,226.0,228.12491959244173
HOBBIES_1_258,707.0,649.4596472860329
HOBBIES_1_259,453.0,450.56441161194414
HOBBIES_1_260,23.0,22.988367679894285
HOBBIES_1_261,4622.0,3645.823676345704
HOBBIES_1_263,187.0,187.0006039588669
HOBBIES_1_264,436.0,414.24644853745974
HOBBIES_1_265,312.0,312.05677906424074
HOBBIES_1_269,273.0,270.0020859597672
HOBBIES_1_271,186.0,186.02743708281565
HOBBIES_1_273,256.0,247.7223436961448
HOBBIES_1_275,53.0,51.0175924023109
HOBBIES_1_276,466.0,470.8379045141523
HOBBIES_1_279,1153.0,1062.772819335198
HOBBIES_1_281,850.0,762.9065376905377
HOBBIES_1_282,733.0,656.3366998260399
HOBBIES_1_283,320.0,320.10791674602405
HOBBIES_1_285,135.0,135.0226179912547
HOBBIES_1_286,2849.0,2362.6540961514434
HOBBIES_1_287,713.0,661.7451969509625
HOBBIES_1_290,204.0,204.23526180288317
HOBBIES_1_292,403.0,405.96088538738394
HOBBIES_1_294,190.0,190.0234419480333
HOBBIES_1_297,854.0,726.327774750934
HOBBIES_1_299,281.0,281.0341094483118
HOBBIES_1_301,670.0,677.1786388371717
HOBBIES_1_302,111.0,111.0
HOBBIES_1_303,159.0,159.02223891543662
HOBBIES_1_305,153.0,152.99657256262094
HOBBIES_1_307,169.0,169.00010367646877
HOBBIES_1_308,429.0,422.29695724033854
HOBBIES_1_311,326.0,328.2134365540952
HOBBIES_1_312,3561.0,3022.575785127236
HOBBIES_1_316,1096.0,1032.8894867973668
HOBBIES_1_317,596.0,556.8959829285568
HOBBIES_1_318,394.0,395.54645476536945
HOBBIES_1_319,2671.0,2287.9927864899023
HOBBIES_1_320,1011.0,812.754120597893
HOBBIES_1_321,688.0,620.8767510463224
HOBBIES_1_323,1580.0,1117.8874537701427
HOBBIES_1_325,140.0,140.001054887108
HOBBIES_1_327,831.0,708.0423675532496
HOBBIES_1_328,337.0,339.7952437208448
HOBBIES_1_330,1626.0,1146.1599677410095
HOBBIES_1_331,251.0,251.03968989730302
HOBBIES_1_332,554.0,547.0896967106487
HOBBIES_1_335,0.0,5.074287765784233e-07
HOBBIES_1_336,97.0,97.0
HOBBIES_1_338,811.0,709.4308493241224
HOBBIES_1_342,348.0,348.07386540178794
HOBBIES_1_343,806.0,777.3028238362583
HOBBIES_1_346,334.0,335.7875733692167
HOBBIES_1_348,4778.0,3948.7677494164072
HOBBIES_1_349,738.0,601.9411482487494
HOBBIES_1_350,764.0,738.1888129990924
HOBBIES_1_351,365.0,367.08901673625945
HOBBIES_1_352,780.0,722.0014533080773
HOBBIES_1_355,528.0,445.0222614471581
HOBBIES_1_357,356.0,353.3317411918902
HOBBIES_1_360,131.0,131.655089245354
HOBBIES_1_361,456.0,451.2719147285909
HOBBIES_1_362,339.0,334.9760027416352
HOBBIES_1_365,148.0,148.00172965586768
HOBBIES_1_368,344.0,344.19169231263425
HOBBIES_1_369,2968.0,2673.224093335938
HOBBIES_1_371,6052.0,4773.6660073964495
HOBBIES_1_372,887.0,813.3521632815023
HOBBIES_1_373,1006.0,797.5079680170244
HOBBIES_1_374,822.0,727.025774224997
HOBBIES_1_376,303.0,290.1694804894058
HOBBIES_1_377,226.0,226.03391591892995
HOBBIES_1_379,828.0,785.9235423553023
HOBBIES_1_381,3450.0,3101.3067021873335
HOBBIES_1_382,498.0,489.936378978109
HOBBIES_1_383,834.0,688.299487256367
HOBBIES_1_384,645.0,585.5543725499475
HOBBIES_1_385,115.0,115.06245128649715
HOBBIES_1_391,117.0,117.0785591712859
HOBBIES_1_392,666.0,584.9218563144461
HOBBIES_1_394,1787.0,1137.2864033066642
HOBBIES_1_395,384.0,382.713979226149
HOBBIES_1_397,1025.0,894.3782087478996
HOBBIES_1_398,4285.0,3755.5336098168705
HOBBIES_1_401,279.0,282.6367204073699
HOBBIES_1_402,152.0,151.9998083185114
HOBBIES_1_403,162.0,162.0
HOBBIES_1_404,4764.0,3710.436596162565
HOBBIES_1_407,935.0,825.415859532827
HOBBIES_1_408,1445.0,1452.5505865214207
HOBBIES_1_409,717.0,611.3868276048669
HOBBIES_1_410,306.0,306.8012641382307
HOBBIES_1_411,511.0,521.70362241604
HOBBIES_1_414,277.0,275.3216736008783
HOBBIES_1_415,602.0,591.6829936568213
HOBBIES_1_416,1222.0,955.0090242849125
HOBBIES_1_418,334.0,337.2278232197936
HOBBIES_1_421,654.0,603.5959450362944
HOBBIES_1_422,139.0,139.0
HOBBIES_1_423,1009.0,799.0639068398414
HOBBIES_2_001,101.0,101.03116764724314
HOBBIES_2_002,164.0,164.09131939573157
HOBBIES_2_005,137.0,137.0350887086328
HOBBIES_2_007,335.0,334.8432422388774
HOBBIES_2_009,336.0,339.6677911111891
HOBBIES_2_011,354.0,354.58597468906373
HOBBIES_2_012,183.0,183.0
HOBBIES_2_013,99.0,99.00070059019424
HOBBIES_2_014,153.0,153.09289556514037
HOBBIES_2_015,158.0,158.59889767315013
HOBBIES_2_016,66.0,66.02434701234773
HOBBIES_2_019,109.0,109.0230876861996
HOBBIES_2_020,144.0,144.01690802809918
HOBBIES_2_021,154.0,154.00277873402825
HOBBIES_2_022,264.0,266.50286429062874
HOBBIES_2_024,612.0,590.6108197490531
HOBBIES_2_025,145.0,145.06359717264016
HOBBIES_2_029,189.0,189.17117550151005
HOBBIES_2_030,75.0,75.0
HOBBIES_2_032,593.0,590.5345118277055
HOBBIES_2_037,160.0,160.5835772432144
HOBBIES_2_039,181.0,181.0
HOBBIES_2_040,133.0,133.19346580671137
HOBBIES_2_044,176.0,176.05738917653414
HOBBIES_2_045,268.0,268.1558858564509
HOBBIES_2_046,185.0,185.01251460744825
HOBBIES_2_047,110.0,110.0
HOBBIES_2_050,128.0,128.02875562941333
HOBBIES_2_051,186.0,186.03033083372927
HOBBIES_2_052,122.0,122.01365817793446
HOBBIES_2_054,258.0,257.6622273569798
HOBBIES_2_055,84.0,84.02600833473716
HOBBIES_2_056,139.0,139.02172395979508
HOBBIES_2_057,149.0,149.0
HOBBIES_2_058,238.0,238.90819732468827
HOBBIES_2_059,920.0,926.4420400201412
HOBBIES_2_060,160.0,160.29281753862617
HOBBIES_2_061,119.0,119.0
HOBBIES_2_062,125.0,125.0
HOBBIES_2_065,138.0,138.01533707741123
HOBBIES_2_069,236.0,237.0632590421185
HOBBIES_2_071,340.0,340.04411634636267
HOBBIES_2_074,131.0,131.0
HOBBIES_2_076,324.0,321.72878274314746
HOBBIES_2_077,71.0,71.16985378756722
HOBBIES_2_079,39.0,39.0
HOBBIES_2_081,236.0,236.0082279450306
HOBBIES_2_082,119.0,119.15673824174057
HOBBIES_2_084,102.0,102.0
HOBBIES_2_085,405.0,406.7791119691678
HOBBIES_2_090,175.0,175.020668776042
HOBBIES_2_094,290.0,290.00405683371054
HOBBIES_2_095,179.0,179.39934956380608
HOBBIES_2_096,179.0,179.1924867661211
HOBBIES_2_098,369.0,370.14271450361514
HOBBIES_2_100,466.0,481.0815024111845
HOBBIES_2_101,188.0,188.01765171579808
HOBBIES_2_104,231.0,231.11313209741914
HOBBIES_2_106,122.0,122.34143727663444
HOBBIES_2_107,288.0,285.38908462888423
HOBBIES_2_110,33.0,33.0
HOBBIES_2_111,108.0,108.0
HOBBIES_2_112,123.0,123.0509530396913
HOBBIES_2_113,117.0,116.84693241317721
HOBBIES_2_116,331.0,335.99368530485555
HOBBIES_2_117,405.0,417.73718313412843
HOBBIES_2_118,84.0,84.0564649290632
HOBBIES_2_119,72.0,72.0
HOBBIES_2_120,558.0,562.1457107060642
HOBBIES_2_121,559.0,543.2737476274165
HOBBIES_2_122,202.0,202.42071173737924
HOBBIES_2_124,666.0,671.1842777228511
HOBBIES_2_126,422.0,419.41570183081086
HOBBIES_2_128,238.0,238.0812241980169
HOBBIES_2_129,815.0,818.3569688275089
HOBBIES_2_130,185.0,185.0017327452038
HOBBIES_2_133,421.0,426.0906832984268
HOBBIES_2_134,133.0,133.00116146406847
HOBBIES_2_136,339.0,339.4587607541985
HOBBIES_2_138,144.0,144.0
HOBBIES_2_140,357.0,354.69170562972226
HOBBIES_2_141,200.0,200.1729515499341
HOBBIES_2_143,229.0,228.99890565617957
HOBBIES_2_145,338.0,339.02262832310004
HOBBIES_2_147,470.0,471.72356112411734
HOBBIES_2_148,299.0,304.0471924360161
HOUSEHOLD_1_002,720.0,643.8655385391584
HOUSEHOLD_1_004,3147.0,2441.2951230666454
HOUSEHOLD_1_006,1186.0,892.6538715753967
HOUSEHOLD_1_009,536.0,527.9331004577791
HOUSEHOLD_1_010,837.0,764.0408275005493
HOUSEHOLD_1_011,1703.0,1120.885868614103
HOUSEHOLD_1_015,155.0,155.1470753013957
HOUSEHOLD_1_016,1715.0,1370.1337120178625
HOUSEHOLD_1_017,1260.0,1049.6559003894906
HOUSEHOLD_1_018,1254.0,900.9711442582961
HOUSEHOLD_1_019,7173.0,4078.119106708915
HOUSEHOLD_1_020,654.0,652.6371618380352
HOUSEHOLD_1_022,961.0,918.2706694972217
HOUSEHOLD_1_025,1060.0,903.2712523336774
HOUSEHOLD_1_026,1436.0,1124.3712408706572
HOUSEHOLD_1_029,1522.0,1114.5216199574347
HOUSEHOLD_1_030,1153.0,990.46544795402
HOUSEHOLD_1_032,3896.0,1873.375055621138
HOUSEHOLD_1_033,1987.0,1316.8132009446292
HOUSEHOLD_1_035,577.0,553.0678304260822
HOUSEHOLD_1_036,580.0,573.5794673677628
HOUSEHOLD_1_038,1188.0,920.7437479950307
HOUSEHOLD_1_040,4656.0,2230.1459344882633
HOUSEHOLD_1_042,1707.0,1143.2212055745617
HOUSEHOLD_1_043,1009.0,930.9263023302638
HOUSEHOLD_1_045,2725.0,1594.8598392415631
HOUSEHOLD_1_048,1984.0,1405.1538117796938
HOUSEHOLD_1_050,3910.0,1960.3319163457434
HOUSEHOLD_1_051,6840.0,2799.6458388399064
HOUSEHOLD_1_055,2183.0,1413.4036376044655
HOUSEHOLD_1_056,195.0,183.25506527661855
HOUSEHOLD_1_057,136.0,136.0
HOUSEHOLD_1_059,678.0,596.8658861924717
HOUSEHOLD_1_060,168.0,168.27064438748968
HOUSEHOLD_1_065,339.0,333.10548397875385
HOUSEHOLD_1_066,5811.0,2450.2185716392546
HOUSEHOLD_1_067,1947.0,1262.8788150183354
HOUSEHOLD_1_068,991.0,784.3757584661485
HOUSEHOLD_1_070,613.0,611.0832232212459
HOUSEHOLD_1_071,4051.0,1845.2494094922251
